Co-op,1399000,3,4,1993,Queens County,Queens,Glen Oaks,"26910 Grand Central Pkwy Apt 21n, Queens, NY 11005, USA",Charles H. Greenthal Property,26910 Grand Central Pkwy Apt 21n," Queens"," NY"," 11005"," USA",Queens
Condo,649000,3,2,1182,Queens County,Queens,Fresh Meadows,"163-4 71st Ave #122, Fresh Meadows, NY 11365, USA",Douglas Elliman - Roslyn,163-4 71st Ave #122," Fresh Meadows"," NY"," 11365"," USA",Queens
House,499000,5,2,1760,New York,Bronx County,The Bronx,"2774 Marion Ave, Bronx, NY 10458, USA",WW Realty Group Inc,2774 Marion Ave," Bronx"," NY"," 10458"," USA",Bronx
Multi-family home,1050000,5,4,3132,New York,Bronx County,The Bronx,"2818 Miles Ave, Bronx, NY 10465, USA",Julia B. Fee Sotheby's International Realty,2818 Miles Ave," Bronx"," NY"," 10465"," USA",Bronx
Townhouse,5000000,10,9,6425,New York,New York County,New York,"137 W 80th St, New York, NY 10024, USA",COMPASS,137 W 80th St," New York"," NY"," 10024"," USA",Manhattan
Pending,90000,1,1,660,New York,Richmond County,Staten Island,"16 Mapleton Ave, Staten Island, NY 10306, USA",HOT HOMES REALTY LLC.,16 Mapleton Ave," Staten Island"," NY"," 10306"," USA",Staten Island
House,56000000,11,10,24000,New York,New York County,New York,"9 W 54th St, New York, NY 10019, USA",Douglas Elliman - 575 Madison Ave,9 W 54th St," New York"," NY"," 10019"," USA",Manhattan
Townhouse,650000,3,2.37386083602905,1638,New York,Bronx County,The Bronx,"1544 Ohm Ave, Bronx, NY 10465, USA",Exp Realty,1544 Ohm Ave," Bronx"," NY"," 10465"," USA",Bronx
Condo,500000,4,3,1794,New York County,New York,Manhattan,"251 W 89th St #6e, New York, NY 10024, USA",Douglas Elliman - 575 Madison Ave,251 W 89th St #6e," New York"," NY"," 10024"," USA",Manhattan
House,350000,2,1,490,New York,Richmond County,Staten Island,"750 Patterson Ave, Staten Island, NY 10306, USA",Real Estate Property Group LLC,750 Patterson Ave," Staten Island"," NY"," 10306"," USA",Staten Island
House,1099000,4,2,2184,New York,Queens County,Queens,"204-34 9th Ave, Breezy Point, NY 11697, USA",Corcoran Park Slope,204-34 9th Ave," Breezy Point"," NY"," 11697"," USA",Queens
Co-op,90000,1,1,450,Bronx County,The Bronx,Highbridge,"1383 Plimpton Ave #1c, Bronx, NY 10452, USA",RE MAX Boutique Realty,1383 Plimpton Ave #1c," Bronx"," NY"," 10452"," USA",Bronx
House,839000,4,2,2184,New York,Queens County,Queens,"158-35 87th St, Jamaica, NY 11414, USA",Laffey Real Estate,158-35 87th St," Jamaica"," NY"," 11414"," USA",Queens
House,659000,8,3,2184,New York,Queens County,Queens,"148-05 111th Ave, Jamaica, NY 11435, USA",CENTURY 21 PROFESSIONAL REALTY,148-05 111th Ave," Jamaica"," NY"," 11435"," USA",Queens
House,659000,8,3,2184,New York,Queens County,Queens,"148-05 111th Ave, Jamaica, NY 11435, USA",CENTURY 21 PROFESSIONAL REALTY,148-05 111th Ave," Jamaica"," NY"," 11435"," USA",Queens
House,399999,3,1,2184,New York,Queens County,Queens,"178 Beach 24th St, Far Rockaway, NY 11691, USA",Anthony Napolitano Homes,178 Beach 24th St," Far Rockaway"," NY"," 11691"," USA",Queens
Condo,250000,3,1,2184,Kings County,Brooklyn,Sheepshead Bay,"3105 Ave V #1f, Brooklyn, NY 11229, USA",Homefinders of SI Inc.,3105 Ave V #1f," Brooklyn"," NY"," 11229"," USA",Brooklyn
,1740000,2,2,1132,New York,New York County,New York,"218 W 103rd St, New York, NY 10025, USA",Built by Toll Brothers,218 W 103rd St," New York"," NY"," 10025"," USA",Manhattan
House,650000,4,2,2244,New York,Queens County,Queens,"115- 115 220th St, Cambria Heights, NY 11411, USA",Epiphany Realty Llc,115- 115 220th St," Cambria Heights"," NY"," 11411"," USA",Queens
House,1165000,3,4,3500,New York,Richmond County,Staten Island,"67 Dexter Ave, Staten Island, NY 10309, USA",Re/Max Edge,67 Dexter Ave," Staten Island"," NY"," 10309"," USA",Staten Island
House,729900,3,2,1150,New York,Richmond County,Staten Island,"447 Vernon Ave, Staten Island, NY 10309, USA","Homes R Us Realty of NY, Inc.",447 Vernon Ave," Staten Island"," NY"," 10309"," USA",Staten Island
House,1880000,3,4,3150,New York,Kings County,Brooklyn,"3758 Bayview Ave, Brooklyn, NY 11224, USA",Winzone Realty Inc,3758 Bayview Ave," Brooklyn"," NY"," 11224"," USA",Brooklyn
Co-op,449000,2,2,1549,Queens County,Queens,Glen Oaks,"26910 Grand Central Pkwy #22l, Queens, NY 11005, USA",Charles H. Greenthal Property,26910 Grand Central Pkwy #22l," Queens"," NY"," 11005"," USA",Queens
House,1175000,3,2,2250,New York,Queens County,Queens,"251 B 140 St, Rockaway Park, NY 11694, USA",Keller Williams City Views,251 B 140 St," Rockaway Park"," NY"," 11694"," USA",Queens
Townhouse,2750000,3,2,2184,New York,New York County,New York,"16 Gay St, New York, NY 10014, USA","Garfield, Leslie J. & Co., Inc.",16 Gay St," New York"," NY"," 10014"," USA",Manhattan
House,995000,3,2,2184,New York,Queens County,Queens,"159-03 83rd St, Queens, NY 11414, USA",Hauseit LLC,159-03 83rd St," Queens"," NY"," 11414"," USA",Queens
Condo,2000000,3,2,2000,New York,Manhattan,Rector Place,"Liberty Court, 200 Rector Pl #27e, New York, NY 10280, USA",COMPASS,NULL,NULL,NULL,NULL,NULL,Manhattan
Townhouse,15000000,8,6,2184,New York,Kings County,Brooklyn,"126 Pierrepont St, Brooklyn, NY 11201, USA",Leven Real Estate - Head Office,126 Pierrepont St," Brooklyn"," NY"," 11201"," USA",Brooklyn
House,2800000,4,6,8333,New York,Richmond County,Staten Island,"25 Copperleaf Terrace, Staten Island, NY 10304, USA",RE MAX Edge,25 Copperleaf Terrace," Staten Island"," NY"," 10304"," USA",Staten Island
House,2600000,5,4,3024,New York,Queens County,Queens,"214-42 27th Ave, Flushing, NY 11360, USA",Keller Williams Rlty Landmark,214-42 27th Ave," Flushing"," NY"," 11360"," USA",Queens
Townhouse,3500000,6,6,6000,New York,New York County,New York,"51 Hamilton Terrace, New York, NY 10031, USA",Corcoran West Side,51 Hamilton Terrace," New York"," NY"," 10031"," USA",Manhattan
Co-op,550000,1,1,2184,New York County,New York,Manhattan,"609 Columbus Ave #10j, New York, NY 10024, USA",Corcoran East Side,609 Columbus Ave #10j," New York"," NY"," 10024"," USA",Manhattan
Pending,769000,3,4,2184,New York,Richmond County,Staten Island,"290 Lake Ave, Staten Island, NY 10303, USA",E House Realty & Mgt. Inc.,290 Lake Ave," Staten Island"," NY"," 10303"," USA",Staten Island
House,675000,3,2,2400,New York,Kings County,Brooklyn,"2519 Mill Ave, Brooklyn, NY 11234, USA",TALK OF THE TOWN REALTY C,2519 Mill Ave," Brooklyn"," NY"," 11234"," USA",Brooklyn
House,879000,4,2,1238,New York,Richmond County,Staten Island,"48 Princewood Ave, Staten Island, NY 10309, USA",Gateway Arms Realty Corp.,48 Princewood Ave," Staten Island"," NY"," 10309"," USA",Staten Island
House,918888,3,2,2184,New York,Queens County,Queens,"30-36 88th St, Flushing, NY 11369, USA",KELLER WILLIAMS REALTY LANDMARK II,30-36 88th St," Flushing"," NY"," 11369"," USA",Queens
Townhouse,2400000,4,2,1892,New York,Kings County,Brooklyn,"396A 9th St, Brooklyn, NY 11215, USA",COMPASS,396A 9th St," Brooklyn"," NY"," 11215"," USA",Brooklyn
House,1730000,6,2.37386083602905,3024,New York,Queens County,Queens,"45-12 244th St, Flushing, NY 11362, USA",Jamie & Connie Real Estate Grp,45-12 244th St," Flushing"," NY"," 11362"," USA",Queens
Multi-family home,425000,5,2,2184,New York,Bronx County,The Bronx,"755 Coster St, Bronx, NY 10474, USA",Sowae Corp,755 Coster St," Bronx"," NY"," 10474"," USA",Bronx
House,2500000,5,2.37386083602905,1450,New York,Queens County,Queens,"33-02 Parsons Blvd, Flushing, NY 11354, USA",East Coast REALTORS Inc,33-02 Parsons Blvd," Flushing"," NY"," 11354"," USA",Queens
House,998000,4,4,2000,New York,Richmond County,Staten Island,"336 Bethel Ave, Staten Island, NY 10307, USA",RE MAX Elite,336 Bethel Ave," Staten Island"," NY"," 10307"," USA",Staten Island
House,1195000,4,4,2688,New York,Richmond County,Staten Island,"222 Hart Blvd, Staten Island, NY 10301, USA",Coldwell Banker Advantage,222 Hart Blvd," Staten Island"," NY"," 10301"," USA",Staten Island
House,1649000,3,2,2052,New York,Kings County,Brooklyn,"1217 84th St, Brooklyn, NY 11228, USA",RE MAX Real Estate Professionals,1217 84th St," Brooklyn"," NY"," 11228"," USA",Brooklyn
House,955000,4,4,2100,New York,Richmond County,Staten Island,"82 Vineland Ave, Staten Island, NY 10312, USA","Homes R Us Realty of NY, Inc.",82 Vineland Ave," Staten Island"," NY"," 10312"," USA",Staten Island
Multi-family home,949000,6,3,2184,New York,Queens County,Queens,"11737 141st St, Jamaica, NY 11436, USA",LJ Realty Team Inc,11737 141st St," Jamaica"," NY"," 11436"," USA",Queens
House,880000,3,2,1743,New York,Queens County,Queens,"190-16 33rd Ave, Flushing, NY 11358, USA",Keller Williams Rlty Landmark,190-16 33rd Ave," Flushing"," NY"," 11358"," USA",Queens
Townhouse,39995000,4,2.37386083602905,10582,New York,New York County,New York,"145 Reade St, New York, NY 10013, USA",COMPASS,145 Reade St," New York"," NY"," 10013"," USA",Manhattan
Townhouse,1250000,8,2.37386083602905,2184,New York,New York County,New York,"246 E 58th St, New York, NY 10022, USA",Sotheby's International Realty - East Side Manhattan Brokerage,246 E 58th St," New York"," NY"," 10022"," USA",Manhattan
Contingent,899999,3,2,1784,New York,Richmond County,Staten Island,"61 Prescott Ave, Staten Island, NY 10306, USA","Tom Crimmins Realty, Ltd.",61 Prescott Ave," Staten Island"," NY"," 10306"," USA",Staten Island
Condo,198000,1,1,750,Queens County,Queens,Kew Gardens,"11818 Union Tpke Apt 7l, Kew Gardens, NY 11415, USA",J Milo Real Estate,11818 Union Tpke Apt 7l," Kew Gardens"," NY"," 11415"," USA",Queens
House,549000,5,3,496,New York,Bronx County,The Bronx,"2808 Wickham Ave, Bronx, NY 10469, USA",Howard Hanna | Rand Realty,2808 Wickham Ave," Bronx"," NY"," 10469"," USA",Bronx
House,1088888,3,4,1320,New York,Kings County,Brooklyn,"1568 W 2nd St, Brooklyn, NY 11204, USA",RE MAX Elite,1568 W 2nd St," Brooklyn"," NY"," 11204"," USA",Brooklyn
House,888000,4,2,2686,New York,Bronx County,The Bronx,"3079 Giegerich Pl, Bronx, NY 10465, USA",CAROZZA NICHOLAS M,3079 Giegerich Pl," Bronx"," NY"," 10465"," USA",Bronx
,65000,3,1,230,New York County,New York,Manhattan,"45 Madison St #1, New York, NY 10038, USA",All American Realty Management,45 Madison St #1," New York"," NY"," 10038"," USA",Manhattan
House,1449999,3,2,2184,New York,Queens County,Queens,"21-89 47th St, Astoria, NY 11105, USA",Real Broker NY LLC,21-89 47th St," Astoria"," NY"," 11105"," USA",Queens
Townhouse,14900000,5,5,2184,New York,New York County,New York,"45 W 70th St, New York, NY 10023, USA",Serhant,45 W 70th St," New York"," NY"," 10023"," USA",Manhattan
Coming Soon,1695000,5,2,2250,New York,Kings County,Brooklyn,"871 Putnam Ave, Brooklyn, NY 11221, USA",Flateau Realty Corp,871 Putnam Ave," Brooklyn"," NY"," 11221"," USA",Brooklyn
House,2499000,5,2.37386083602905,4100,New York,Queens County,Queens,"152 Whitson St, Forest Hills, NY 11375, USA",EXP Realty,152 Whitson St," Forest Hills"," NY"," 11375"," USA",Queens
Townhouse,1970000,4,4,2508,New York,Kings County,Brooklyn,"59 Duffield St, Brooklyn, NY 11201, USA",Sotheby's International Realty - Downtown Manhattan,59 Duffield St," Brooklyn"," NY"," 11201"," USA",Brooklyn
Co-op,1895000,2,2,2184,Kings County,Brooklyn,Park Slope,"905 Union St Apartment 1, Brooklyn, NY 11215, USA",COMPASS,905 Union St Apartment 1," Brooklyn"," NY"," 11215"," USA",Brooklyn
House,689000,3,2.37386083602905,1248,New York,Richmond County,Staten Island,"46 Kirshon Ave, Staten Island, NY 10314, USA",DiTommaso Real Estate,46 Kirshon Ave," Staten Island"," NY"," 10314"," USA",Staten Island
House,649999,3,2,1440,New York,Richmond County,Staten Island,"219 Slater Blvd, Staten Island, NY 10305, USA",Martino Realty Group,219 Slater Blvd," Staten Island"," NY"," 10305"," USA",Staten Island
House,669000,3,2,864,New York,Richmond County,Staten Island,"74 Holly St, Staten Island, NY 10304, USA",EXP Realty,74 Holly St," Staten Island"," NY"," 10304"," USA",Staten Island
House,800000,3,2,825,New York,Kings County,Brooklyn,"1485 E 53rd St, Brooklyn, NY 11234, USA",Corcoran Westside Columbus,1485 E 53rd St," Brooklyn"," NY"," 11234"," USA",Brooklyn
Co-op,2375000,1,2,2184,New York County,New York,Manhattan,"10 Bleecker St #5b, New York, NY 10012, USA",COMPASS,10 Bleecker St #5b," New York"," NY"," 10012"," USA",Manhattan
,2400000,6,6,6688,New York,Kings County,Brooklyn,"726 Nostrand Ave., Brooklyn, NY 11216, USA",Corcoran West Side Gallery,NULL,NULL,NULL,NULL,NULL,Brooklyn
House,390000,2,1,586,New York,Richmond County,Staten Island,"231 Freeborn St, Staten Island, NY 10306, USA",eXp Realty BKNY,231 Freeborn St," Staten Island"," NY"," 10306"," USA",Staten Island
Condo,2250000,1,1,2184,New York County,New York,Manhattan,"302 W 12th St APT 7A, New York, NY 10014, USA",COMPASS,302 W 12th St APT 7A," New York"," NY"," 10014"," USA",Manhattan
House,1450000,4,2.37386083602905,2700,New York,Richmond County,Staten Island,"308 Poillon Ave, Staten Island, NY 10312, USA",RE MAX Edge,308 Poillon Ave," Staten Island"," NY"," 10312"," USA",Staten Island
Condo,725000,2,2,792,Kings County,Brooklyn,Bushwick,"627 Wilson Ave #3, Brooklyn, NY 11207, USA",ROCKAWAY PROPERTIES,627 Wilson Ave #3," Brooklyn"," NY"," 11207"," USA",Brooklyn
Co-op,269000,1,1,2184,Bronx County,The Bronx,Hudson Hill,"4901 Henry Hudson Pkwy W #5f, Bronx, NY 10471, USA",Sotheby's International Realty - Downtown Manhattan,4901 Henry Hudson Pkwy W #5f," Bronx"," NY"," 10471"," USA",Bronx
Co-op,695000,2,2,2184,New York County,New York,Manhattan,"575 Park Ave # 1101, New York, NY 10065, USA",COMPASS,575 Park Ave # 1101," New York"," NY"," 10065"," USA",Manhattan
House,1300000,3,2,2184,New York,Bronx County,The Bronx,"246 Newman Ave, Bronx, NY 10473, USA",Winzone Realty Inc,246 Newman Ave," Bronx"," NY"," 10473"," USA",Bronx
Co-op,459000,3,2,1250,New York,Kings County,Brooklyn,"2475 W 16th St #19h, Brooklyn, NY 11214, USA",Ilite Realty Inc,2475 W 16th St #19h," Brooklyn"," NY"," 11214"," USA",Brooklyn
House,689999,3,2,1008,New York,Richmond County,Staten Island,"596 College Ave, Staten Island, NY 10302, USA","Robert DeFalco Realty, Inc.",596 College Ave," Staten Island"," NY"," 10302"," USA",Staten Island
Co-op,425000,3,2,1405,New York,Queens County,Queens,"58-03 Calloway St, Corona, NY 11368, USA",Winzone Realty Inc,58-03 Calloway St," Corona"," NY"," 11368"," USA",Queens
House,10000000,5,4,6800,New York,New York County,New York,"166 E 64th St, New York, NY 10065, USA",Douglas Elliman - 575 Madison Ave,166 E 64th St," New York"," NY"," 10065"," USA",Manhattan
Co-op,1525000,2,2,2184,New York County,New York,Manhattan,"67 Riverside Dr #1c, New York, NY 10024, USA",Byson Real Estate Company - Byson Real Estate Company,67 Riverside Dr #1c," New York"," NY"," 10024"," USA",Manhattan
Multi-family home,1499000,9,6,3519,New York,Kings County,Brooklyn,"2619 Shore Pkwy, Brooklyn, NY 11223, USA",Brp Associates Inc,2619 Shore Pkwy," Brooklyn"," NY"," 11223"," USA",Brooklyn
Co-op,695000,2,2,2184,New York County,New York,Manhattan,"575 Park Ave # 1101, New York, NY 10065, USA",COMPASS,575 Park Ave # 1101," New York"," NY"," 10065"," USA",Manhattan
House,1300000,3,2,2184,New York,Bronx County,The Bronx,"246 Newman Ave, Bronx, NY 10473, USA",Winzone Realty Inc,246 Newman Ave," Bronx"," NY"," 10473"," USA",Bronx
Co-op,269000,1,1,2184,Bronx County,The Bronx,Hudson Hill,"4901 Henry Hudson Pkwy W #5f, Bronx, NY 10471, USA",Sotheby's International Realty - Downtown Manhattan,4901 Henry Hudson Pkwy W #5f," Bronx"," NY"," 10471"," USA",Bronx
Co-op,425000,3,2,1405,New York,Queens County,Queens,"58-03 Calloway St, Corona, NY 11368, USA",Winzone Realty Inc,58-03 Calloway St," Corona"," NY"," 11368"," USA",Queens
Multi-family home,1499000,9,6,3519,New York,Kings County,Brooklyn,"2619 Shore Pkwy, Brooklyn, NY 11223, USA",Brp Associates Inc,2619 Shore Pkwy," Brooklyn"," NY"," 11223"," USA",Brooklyn
House,519000,3,2,1480,New York,Richmond County,Staten Island,"62 Simmons Ln, Staten Island, NY 10314, USA","Robert DeFalco Realty, Inc.",62 Simmons Ln," Staten Island"," NY"," 10314"," USA",Staten Island
Co-op,358000,2,1,2184,Queens County,Queens,Bayside,"212- 79 16th Ave #183, Bayside, NY 11360, USA",Queens Quality Management,212- 79 16th Ave #183," Bayside"," NY"," 11360"," USA",Queens
Co-op,975000,3,1,2184,New York County,New York,Manhattan,"360 W 22nd St #9j, New York, NY 10011, USA",COMPASS,360 W 22nd St #9j," New York"," NY"," 10011"," USA",Manhattan
Townhouse,29200000,12,10,11638,New York,New York County,New York,"123 E 35th St, New York, NY 10016, USA",CHRISTIE'S INT.REAL ESTATE GROUP,123 E 35th St," New York"," NY"," 10016"," USA",Manhattan
Co-op,498000,2,1,975,Kings County,Brooklyn,Bay Ridge,"138 71st St Apt E10, Brooklyn, NY 11209, USA",Pride Estates,138 71st St Apt E10," Brooklyn"," NY"," 11209"," USA",Brooklyn
Co-op,385000,1,2,900,Queens County,Queens,Bayside,"1805 215th St Apt 4n, Bayside, NY 11360, USA",Laffey Real Estate,1805 215th St Apt 4n," Bayside"," NY"," 11360"," USA",Queens
Multi-family home,999000,6,2,3144,New York,Bronx County,The Bronx,"851 Van Nest Ave, Bronx, NY 10462, USA",Progress Realty Inc.,851 Van Nest Ave," Bronx"," NY"," 10462"," USA",Bronx
Co-op,399000,1,1,2184,Queens County,Queens,Flushing,"34-41 85th St #3a, Flushing, NY 11372, USA",COMPASS,34-41 85th St #3a," Flushing"," NY"," 11372"," USA",Queens
Contingent,599000,4,4,2800,New York,Richmond County,Staten Island,"77 Harbour Ct, Staten Island, NY 10308, USA",Staten Island Premiere Properties,77 Harbour Ct," Staten Island"," NY"," 10308"," USA",Staten Island
House,829888,4,2.37386083602905,1800,United States,New York,Richmond County,"70 Savo Loop, Staten Island, NY 10309, USA",Staten Island Premiere Properties,70 Savo Loop," Staten Island"," NY"," 10309"," USA",Staten Island
Townhouse,699998,3,2,1548,New York,Richmond County,Staten Island,"159 Freedom Ave, Staten Island, NY 10314, USA","Dynasty Real Estate, Inc.",159 Freedom Ave," Staten Island"," NY"," 10314"," USA",Staten Island
Co-op,1088000,5,2,2184,Queens County,Queens,Flushing,"20 Continental Ave #5f, Flushing, NY 11375, USA",Daniel Gale Sotheby's International Realty,20 Continental Ave #5f," Flushing"," NY"," 11375"," USA",Queens
House,999000,6,2,1280,New York,Bronx County,The Bronx,"3426 Boller Ave, Bronx, NY 10475, USA",WW Realty Group Inc,3426 Boller Ave," Bronx"," NY"," 10475"," USA",Bronx
Multi-family home,1188888,15,9,2184,New York,Queens County,Queens,"677 Grandview Ave, Queens, NY 11385, USA",New York Realty Minimax,677 Grandview Ave," Queens"," NY"," 11385"," USA",Queens
Co-op,265000,1,1,700,Queens County,Queens,Bayside,"2345 Bell Blvd Apt 5f, Bayside, NY 11360, USA",NextHome Residential,2345 Bell Blvd Apt 5f," Bayside"," NY"," 11360"," USA",Queens
Co-op,288000,1,1,845,Kings County,Brooklyn,Sheepshead Bay,"3901 Nostrand Ave. #4c, Brooklyn, NY 11235, USA","MAXIMILLION REALTY, INC.",NULL,NULL,NULL,NULL,NULL,Brooklyn
Co-op,999995,3,2,1750,New York County,New York,Manhattan,"205 E 63rd St #11e, New York, NY 10065, USA",COMPASS,205 E 63rd St #11e," New York"," NY"," 10065"," USA",Manhattan
Co-op,1495000,2,2,1350,New York County,New York,Manhattan,"200 E 74th St #6b, New York, NY 10021, USA",Corcoran East Side,200 E 74th St #6b," New York"," NY"," 10021"," USA",Manhattan
